"Date","Open","High","Low","Close","Volume","Adjusted"
2018-09-27,492.350006103516,496.5,488.787506103516,494.037506103516,18352208,464.017150878906
2018-09-28,495.162506103516,503.862487792969,494.287506103516,501.512512207031,14460716,471.037933349609
2018-10-01,502.450012207031,510.5,499.450012207031,508.862487792969,12449588,477.941253662109
2018-10-03,507.612487792969,513.049987792969,501.75,507.787506103516,15332148,476.931640625
2018-10-04,502,504.450012207031,485.75,489.4375,17970584,459.696655273438
2018-10-05,488.487487792969,497.5,485.037506103516,491.325012207031,15729180,461.469451904297
2018-10-08,491.25,492.25,482.5,486.25,20128020,456.702850341797
2018-10-09,486.100006103516,491.25,482.5,485.149993896484,12459364,455.669677734375
2018-10-10,486.25,495.5625,483.875,491.787506103516,15939932,461.903839111328
2018-10-11,481.25,487.075012207031,479.399993896484,484.387512207031,14359904,454.953521728516
2018-10-12,486.25,499.274993896484,485.5,495.462493896484,9600320,465.355529785156
2018-10-15,497.5,502.700012207031,492.575012207031,502.012512207031,12585968,471.507568359375
2018-10-16,500.75,504.549987792969,496.875,498.1875,9406004,467.914978027344
2018-10-17,501.524993896484,503.25,490.875,493.649993896484,7940796,463.653198242188
2018-10-19,489.725006103516,495.212493896484,489.5,491.9375,9867348,462.044769287109
2018-10-22,503.5,505,497.149993896484,499.725006103516,20331160,469.358978271484
2018-10-23,493.25,499.725006103516,493.25,496.212493896484,19428564,466.059936523438
2018-10-24,501,502.200012207031,493.149993896484,498.0625,18072336,467.797576904297
2018-10-25,493.399993896484,500.899993896484,490.612487792969,492.200012207031,29847056,462.291320800781
2018-10-26,492.200012207031,494.299987792969,487.25,490.299987792969,15155712,460.506774902344
2018-10-29,491.024993896484,491.237487792969,473.799987792969,481.575012207031,17044280,452.311950683594
2018-10-30,481.25,483,474.825012207031,478.1875,13828704,449.130279541016
2018-10-31,475.512512207031,479.475006103516,471.25,477.9375,23449404,448.895446777344
2018-11-01,482.5,482.5,474,478.049987792969,19629052,449.001098632812
2018-11-02,481.5,490,478,487.362487792969,30092868,457.747711181641
2018-11-05,487.475006103516,489.912506103516,484.5,489,5705296,459.285766601562
2018-11-06,488.75,494,485.737487792969,486.637512207031,8485588,457.066772460938
2018-11-07,490.25,491.237487792969,487.5,489.487487792969,958760,459.743591308594
2018-11-09,489.549987792969,489.975006103516,484.075012207031,486.350006103516,10101620,456.796783447266
2018-11-12,487.875,490.5,479.287506103516,480.262512207031,7907764,451.079162597656
2018-11-13,479.75,484.424987792969,477.049987792969,481.9375,13350420,452.65234375
2018-11-14,484.637512207031,490,484.149993896484,489.4375,26110636,459.696655273438
2018-11-15,490.475006103516,494.325012207031,482.799987792969,493.787506103516,10392524,463.782348632812
2018-11-16,495.25,503.25,495,501.075012207031,15813216,470.627044677734
2018-11-19,502.75,505.25,500.475006103516,503.475006103516,12286428,472.881164550781
2018-11-20,503.25,504.899993896484,499.762512207031,503.112487792969,5705168,472.540679931641
2018-11-21,503.1875,505.987487792969,501,504.6875,6545604,474.019989013672
2018-11-22,503.3125,508.75,500.037506103516,501.375,12974552,470.908782958984
2018-11-26,503.475006103516,513,503.012512207031,512.450012207031,18184436,481.310791015625
2018-11-27,510.262512207031,516.974975585938,510.1875,516,12895440,484.645080566406
2018-11-28,516.25,524.650024414062,515.025024414062,522.3125,13021108,490.574005126953
2018-11-29,525.25,534.349975585938,523.5,532.762512207031,31908636,500.388977050781
2018-11-30,532.5,534.387512207031,527.5,532.112487792969,13040924,499.778472900391
2018-12-03,532.75,535.5,526.724975585938,528.325012207031,10799856,496.22119140625
2018-12-04,526.349975585938,527.75,519.650024414062,521.387512207031,8157420,489.705261230469
2018-12-05,519.5,526.325012207031,518.987487792969,524.799987792969,11798844,492.910308837891
2018-12-06,522.424987792969,525.412475585938,521.25,524.262512207031,11730252,492.405517578125
2018-12-07,526.674987792969,529.5,520.075012207031,526.900024414062,9903920,494.882873535156
2018-12-10,516.474975585938,526.200012207031,516.474975585938,522.1875,10915056,490.456604003906
2018-12-11,514,517.825012207031,508,514.887512207031,18905780,483.600158691406
2018-12-12,516.737487792969,522.450012207031,515.025024414062,521.325012207031,11370488,489.646514892578
2018-12-13,523.75,531.25,522.825012207031,525.325012207031,7064236,493.403503417969
2018-12-14,526.224975585938,529.5,522.012512207031,523.924987792969,6158284,492.088531494141
2018-12-17,526,533.150024414062,524.75,532.549987792969,8437324,500.189361572266
2018-12-18,531,534.75,525.650024414062,533.862487792969,7413968,501.422119140625
2018-12-19,533.275024414062,539.849975585938,528.387512207031,530.862487792969,9009896,498.604431152344
2018-12-20,528.137512207031,535.112487792969,525.662475585938,534.362487792969,7980476,501.891784667969
2018-12-21,533.5,537.275024414062,527.262512207031,527.787475585938,10220308,495.71630859375
2018-12-24,526,526,519.337524414062,520.162475585938,5601488,488.554718017578
2018-12-26,519.25,531.75,517.25,530.587524414062,7601916,498.346252441406
2018-12-27,533.25,534.549987792969,524.612487792969,526.262512207031,11639868,494.283966064453
2018-12-28,529.337524414062,534.4375,528.875,530.724975585938,9415612,498.475280761719
2018-12-31,534.25,534.25,529.174987792969,530.424987792969,5866528,498.193542480469
2019-01-01,531.912475585938,537.75,526.400024414062,537.025024414062,6373440,504.392456054688
2019-01-02,535.700012207031,536.875,529.924987792969,532.125,8134232,499.790252685547
2019-01-03,531.049987792969,532.0625,525.75,527.950012207031,12771664,495.868957519531
2019-01-04,528.8125,532.125,527.587524414062,529.362487792969,7287120,497.195556640625
2019-01-07,531.924987792969,533.837524414062,529.5,530.162475585938,5387012,497.946990966797
2019-01-08,530.5,530.875,524.162475585938,525.75,8343460,493.802612304688
2019-01-09,529.5,530.337524414062,525.650024414062,529.200012207031,8568628,497.042999267578
2019-01-10,529.25,530.950012207031,523.162475585938,527.125,7691540,495.094024658203
2019-01-11,528.450012207031,531,527,527.974975585938,6408040,495.892425537109
2019-01-14,527.474975585938,527.474975585938,524.612487792969,525.412475585938,4855160,493.485626220703
2019-01-15,526.262512207031,531.625,525.5,530.474975585938,5087556,498.240509033203
2019-01-16,530.012512207031,531.25,527.0625,530.049987792969,5252452,497.841247558594
2019-01-17,531.3125,533.974975585938,528.337524414062,533.075012207031,8240228,500.682525634766
2019-01-18,533.75,534.75,528.637512207031,532.5625,5207976,500.201171875
2019-01-21,534.987487792969,541.625,531.625,537.037475585938,17561512,504.404205322266
2019-01-22,536.5,536.700012207031,532.262512207031,533.962524414062,8796976,501.516052246094
2019-01-23,533.5,533.962524414062,525.362487792969,526.349975585938,7624288,494.366119384766
2019-01-24,527.5,530.412475585938,524.474975585938,525.5625,10111572,493.626525878906
2019-01-25,523.25,527.5,522.5,524,11262236,492.158935546875
2019-01-28,522.5,525.512512207031,519.1875,521.037475585938,15360436,489.376403808594
2019-01-29,519.5625,520.75,513.25,514.400024414062,14762788,483.142333984375
2019-01-30,514.3125,514.3125,507,508.674987792969,18514160,477.76513671875
2019-01-31,507.75,522.4375,505.5,519.987487792969,16579404,488.390258789062
2019-02-01,519.987487792969,529.25,519.150024414062,522.612487792969,15654188,490.855773925781
2019-02-04,523.75,528.25,520.662475585938,526.224975585938,7938288,494.248687744141
2019-02-05,527,529.75,524.25,528.512512207031,8690288,496.397216796875
2019-02-06,529.0625,531.75,528.400024414062,530.662475585938,10875684,498.416534423828
2019-02-07,531.262512207031,532.5,526.462524414062,529.3125,7217308,497.148651123047
2019-02-08,528,536.237487792969,526.662475585938,530.662475585938,12235644,498.416534423828
2019-02-11,528.325012207031,535.724975585938,528.325012207031,534.912475585938,7036364,502.408325195312
2019-02-12,534.5,537,531.200012207031,532.424987792969,9772388,500.071990966797
2019-02-14,535,535,526.400024414062,527.549987792969,7441388,495.4931640625
2019-02-15,526.837524414062,527.025024414062,519.549987792969,525.162475585938,8416524,493.250762939453
2019-02-18,526.700012207031,529.5,521.5,522.474975585938,7138744,490.726531982422
2019-02-19,522.424987792969,527.037475585938,519.549987792969,521.012512207031,5268636,489.352996826172
2019-02-20,522.125,527.75,520.474975585938,527.087524414062,4892500,495.058868408203
2019-02-21,525.424987792969,529.987487792969,523.400024414062,528.974975585938,5261544,496.831665039062
2019-02-22,529.849975585938,532.025024414062,522.275024414062,522.862487792969,8890708,491.090576171875
2019-02-25,523.787475585938,532.487487792969,523.787475585938,531.349975585938,8140596,499.062347412109
2019-02-26,527.8125,531.25,525.275024414062,527.662475585938,9607428,495.598846435547
2019-02-27,529.025024414062,531.112487792969,522.037475585938,523.0625,7030092,491.278442382812
2019-02-28,523.275024414062,526.462524414062,518.299987792969,519.387512207031,11645376,487.826751708984
2019-03-01,521.5625,525.224975585938,519.25,520.837524414062,9352928,489.188659667969
2019-03-05,522.224975585938,527.775024414062,517.5,526.775024414062,11837276,494.765350341797
2019-03-06,527.5,527.575012207031,522.637512207031,526.0625,8458044,494.096099853516
2019-03-07,527.400024414062,532.5,523.75,531.625,10204852,499.320617675781
2019-03-08,528.762512207031,532.5,527.362487792969,532.049987792969,7053460,499.719787597656
2019-03-11,533,535.924987792969,530.549987792969,532.112487792969,9224108,499.778472900391
2019-03-12,536.75,543.75,534.25,542.75,15097292,509.769561767578
2019-03-13,543.75,558.5,543.025024414062,556.637512207031,57166348,522.813232421875
2019-03-14,561.212524414062,561.875,552.650024414062,556.1875,15379864,522.390563964844
2019-03-15,557.75,564.974975585938,557.012512207031,563.25,12763088,529.02392578125
2019-03-18,565.474975585938,572.912475585938,561.75,565.362487792969,14358720,531.007995605469
2019-03-19,567.375,568.974975585938,562.75,566.9375,11957992,532.4873046875
2019-03-20,567.25,575,565.262512207031,574.75,11711992,539.825073242188
2019-03-22,575,576.75,567.700012207031,569.037475585938,30403880,534.459716796875
2019-03-25,565,571.962524414062,563.25,570.325012207031,9199260,535.669006347656
2019-03-26,568.974975585938,578.75,568.150024414062,577.837524414062,11786848,542.724975585938
2019-03-27,579.637512207031,582.012512207031,569.762512207031,574.862487792969,13885300,539.930725097656
2019-03-28,574.700012207031,581.25,571.962524414062,575.700012207031,19554328,540.717529296875
2019-04-01,581.3125,583,576.150024414062,577.950012207031,9647076,542.830627441406
2019-04-02,580,580,571.362487792969,573.712524414062,10910496,538.850769042969
2019-04-03,573.025024414062,579,572.0625,573.1875,7659452,538.357482910156
2019-04-04,573.1875,578.25,570,570.987487792969,9211552,536.291198730469
2019-04-05,571.950012207031,578.4375,570.5,576.400024414062,8351180,541.374938964844
2019-04-08,579.75,580.737487792969,570.025024414062,572.349975585938,6398132,537.570983886719
2019-04-09,574.150024414062,575.75,566.75,571.8125,10777600,537.066162109375
2019-04-10,562.5,571,557.75,559.337524414062,108128700,525.349182128906
2019-04-11,561.224975585938,565.75,559.237487792969,564.375,8793300,530.08056640625
2019-04-12,563.025024414062,568.049987792969,563.025024414062,566.3125,9170444,531.900390625
2019-04-15,567.5,573.224975585938,566.087524414062,572.200012207031,10219780,537.430114746094
2019-04-16,572.737487792969,577.474975585938,570.075012207031,576.262512207031,8273776,541.245727539062
2019-04-18,578.25,578.762512207031,572,573.412475585938,10614856,538.56884765625
2019-04-22,581.25,581.25,565.25,567.174987792969,20980420,532.710327148438
2019-04-23,569.387512207031,572.5,560.400024414062,561.325012207031,15282400,527.215881347656
2019-04-24,562.5,570.974975585938,561.762512207031,569.9375,12354128,535.304992675781
2019-04-25,571.724975585938,574.700012207031,564.487487792969,565.862487792969,18086636,531.477661132812
2019-04-26,566.474975585938,571.25,564.224975585938,570.237487792969,11707568,535.586791992188
2019-04-30,571.25,580,569.599975585938,579.362487792969,12536836,544.157409667969
2019-05-02,580.875,589.912475585938,579.375,588.950012207031,17169300,553.162231445312
2019-05-03,591.049987792969,594.5,589.125,591.987487792969,12351520,556.015197753906
2019-05-06,587,587.974975585938,579.262512207031,582.112487792969,13748092,546.740234375
2019-05-07,587.974975585938,589.5,579.5,580.587524414062,9924204,545.307861328125
2019-05-08,580.637512207031,580.950012207031,572,576.8125,12064208,541.762268066406
2019-05-09,575,575,567.900024414062,572.724975585938,9027724,537.923156738281
2019-05-10,572.837524414062,581.224975585938,572.837524414062,574.125,10594200,539.238159179688
2019-05-13,574.012512207031,578.337524414062,570,571.799987792969,11071632,537.054321289062
2019-05-14,574.174987792969,577.75,568.887512207031,571.974975585938,10494744,537.21875
2019-05-15,574,576.799987792969,570.549987792969,571.674987792969,8956348,536.936828613281
2019-05-16,570.137512207031,579.75,570,577.662475585938,8050136,542.560729980469
2019-05-17,578.25,592.325012207031,577.900024414062,590.525024414062,14758780,554.641540527344
2019-05-20,602,609.674987792969,595,608.087524414062,17699632,571.136901855469
2019-05-21,609.5,612.349975585938,599.862487792969,600.924987792969,10325176,564.409545898438
2019-05-22,602.962524414062,606.5,598.5625,601.4375,11386660,564.890930175781
2019-05-23,602.25,609.974975585938,579.775024414062,583.025024414062,33081996,547.597290039062
2019-05-24,589.924987792969,596.537475585938,585.037475585938,593.337524414062,13692800,557.283142089844
2019-05-27,594.724975585938,605.474975585938,593.0625,602.087524414062,12049024,565.501525878906
2019-05-28,604.125,605,596.762512207031,604.049987792969,7364840,567.344665527344
2019-05-29,602.549987792969,607.700012207031,602.549987792969,604.224975585938,7475216,567.509033203125
2019-05-30,604,611.974975585938,603.262512207031,609.887512207031,9359200,572.827453613281
2019-05-31,614.200012207031,616.25,589.200012207031,606.337524414062,19785080,569.493225097656
2019-06-03,606.75,614.950012207031,606.237487792969,614.275024414062,8480860,576.948425292969
2019-06-04,613.75,616.4375,610.262512207031,613.075012207031,6442988,575.8212890625
2019-06-06,613.299987792969,617.5,603.337524414062,605.837524414062,15634924,569.023559570312
2019-06-07,606.412475585938,613.5625,602.25,611.912475585938,7970932,574.729370117188
2019-06-10,617.487487792969,617.487487792969,608.025024414062,610.049987792969,7077140,572.980163574219
2019-06-11,612.875,614.974975585938,610.087524414062,612.099975585938,7103292,574.905456542969
2019-06-12,611.25,612.099975585938,605.912475585938,606.762512207031,7308620,569.892333984375
2019-06-13,608.987487792969,613,603.987487792969,611.174987792969,11107948,574.036743164062
2019-06-14,610.737487792969,614.737487792969,606.25,608.775024414062,11956920,571.782592773438
2019-06-17,608.75,609.974975585938,604.325012207031,605.5,12810020,568.70654296875
2019-06-18,604.5,608,601,604.3125,12419652,567.591247558594
2019-06-19,606.75,611.224975585938,604.174987792969,607.087524414062,10744276,570.197631835938
2019-06-20,607.087524414062,609.25,603.650024414062,606.587524414062,11171492,573.269104003906
2019-06-21,606.5,607.424987792969,601.412475585938,603.549987792969,13250260,570.3984375
2019-06-24,602.987487792969,607.650024414062,602.5,604.487487792969,6915000,571.284362792969
2019-06-25,604.962524414062,610.375,600.75,607.174987792969,8899800,573.824340820312
2019-06-26,606.174987792969,617.5,605.5,616.974975585938,10533636,583.086059570312
2019-06-27,617.1875,623.625,614.037475585938,615.575012207031,19879236,581.762939453125
2019-06-28,616,618.75,609.262512207031,610.9375,12756844,577.380187988281
2019-07-01,614,622.25,612.512512207031,621.387512207031,8524160,587.256164550781
2019-07-02,622,624.375,616.799987792969,623.75,7246828,589.488830566406
2019-07-03,624.75,625.825012207031,620.75,622.412475585938,7463256,588.224914550781
2019-07-04,623.700012207031,624.474975585938,618,620.950012207031,7993964,586.842712402344
2019-07-05,621.275024414062,623.737487792969,615,618.099975585938,7583060,584.149169921875
2019-07-08,618.637512207031,618.650024414062,599.262512207031,602.400024414062,14607140,569.311645507812
2019-07-09,600.962524414062,602.700012207031,593.25,594.787475585938,16482688,562.1171875
2019-07-10,594.6875,599.5,591.5625,597.1875,11569148,564.385437011719
2019-07-11,600.75,603.5,598.912475585938,601.787475585938,9097596,568.732727050781
2019-07-12,604.5,604.5,596.262512207031,598.474975585938,8976272,565.60205078125
2019-07-15,599,600.75,594.337524414062,598.6875,8233184,565.802978515625
2019-07-16,604.5,604.5,595.5,597.799987792969,12770568,564.964233398438
2019-07-17,598.237487792969,602.900024414062,597.825012207031,599.362487792969,7759736,566.44091796875
2019-07-18,600.75,607.25,600.474975585938,602.974975585938,10802584,569.85498046875
2019-07-19,603.75,605.174987792969,591.75,593.912475585938,8939228,561.290222167969
2019-07-22,586.25,587.462524414062,570.3125,574.3125,22171296,542.766906738281
2019-07-23,573.625,573.625,560.512512207031,565.875,27802864,534.792785644531
2019-07-24,564.1875,573.25,562.75,570.224975585938,17363740,538.90380859375
2019-07-25,571.25,578.862487792969,570.0625,571.512512207031,19462008,540.120727539062
2019-07-26,569.549987792969,573.412475585938,568.212524414062,569.325012207031,12829828,538.053283691406
2019-07-29,568.387512207031,568.387512207031,555.762512207031,561.075012207031,9976492,530.256530761719
2019-07-30,563.75,567.799987792969,559.974975585938,563.0625,10394136,532.134887695312
2019-07-31,560,566.75,558.5625,562.912475585938,13891840,531.993041992188
2019-08-01,557.275024414062,560,549.25,555.450012207031,18241676,526.108703613281
2019-08-02,552.75,556,545.5,553.587524414062,27825536,524.344543457031
2019-08-05,549.262512207031,550,540.625,544.8125,19822440,516.033142089844
2019-08-06,541.75,552.5625,541.75,547.275024414062,24890940,518.365539550781
2019-08-07,547.5,550.5,541.25,546,18750136,517.157958984375
2019-08-08,549.5,560.75,545.75,558.287475585938,19711600,528.796264648438
2019-08-09,561.75,572.25,559.950012207031,570.5,30436112,540.363647460938
2019-08-13,568.325012207031,568.325012207031,550.650024414062,555.087524414062,15440068,525.765319824219
2019-08-14,558.849975585938,558.849975585938,550.762512207031,557.362487792969,14254052,527.920227050781
2019-08-16,553.5,558.25,551.025024414062,556.924987792969,15247560,527.505859375
2019-08-19,559.625,560.5,550.424987792969,551.712524414062,8498200,522.568603515625
2019-08-20,552.3125,556.950012207031,551.712524414062,555.150024414062,10270592,525.824584960938
2019-08-21,556.224975585938,560.299987792969,553.549987792969,556.462524414062,10472712,527.067687988281
2019-08-22,555.212524414062,555.212524414062,541.762512207031,543.525024414062,13992044,514.813659667969
2019-08-23,540.25,544.25,534.900024414062,540.674987792969,20099616,512.114196777344
2019-08-26,548.724975585938,566.537475585938,541.75,564.037475585938,25280244,534.242492675781
2019-08-27,564,568.224975585938,560.025024414062,564.987487792969,20660832,535.142395019531
2019-08-28,562.5,564.337524414062,556.587524414062,561.875,13662588,532.194274902344
2019-08-29,561.5,563.424987792969,555.075012207031,556.737487792969,14783716,527.328186035156
2019-08-30,558.375,565,555.5,556.987487792969,19233320,527.56494140625
2019-09-03,555,555.25,549.037475585938,552.737487792969,11428676,523.539428710938
2019-09-04,551.75,568.5,549.75,561.9375,15060704,532.253479003906
2019-09-05,562.25,568.099975585938,556.25,558.787475585938,17296252,529.269897460938
2019-09-06,557,564.150024414062,555.325012207031,561.474975585938,12870004,531.815368652344
2019-09-09,561.5,565.224975585938,554.025024414062,562.400024414062,10643404,532.691650390625
2019-09-11,568.5,568.5,560.287475585938,562.825012207031,15209116,533.094055175781
2019-09-12,562.674987792969,572.200012207031,562.037475585938,567.712524414062,18132300,537.723510742188
2019-09-13,562.75,566.862487792969,559.5,564.362487792969,15371340,534.550354003906
2019-09-16,562.974975585938,565.662475585938,560.25,561.037475585938,11030184,531.401062011719
2019-09-17,561.974975585938,562.125,549.525024414062,552.837524414062,10656556,523.634216308594
2019-09-18,554.325012207031,556.037475585938,545,546.9375,12959884,518.0458984375
2019-09-19,549.950012207031,553.525024414062,542,550.525024414062,10623310,521.44384765625
2019-09-20,554,604.950012207031,552.700012207031,599.799987792969,46150034,568.115966796875
2019-09-23,629.775024414062,641.349975585938,614.5,628.625,41920410,595.418273925781
2019-09-24,625,630.974975585938,613.775024414062,626.900024414062,23379048,593.784423828125
2019-09-25,624.950012207031,624.950012207031,615.049987792969,619.849975585938,15608976,587.106811523438
2019-09-26,619.900024414062,637.5,618.174987792969,621.25,30671560,588.432800292969
2019-09-27,624.125,626.75,618.799987792969,622.099975585938,14873170,589.237915039062
2019-09-30,614.400024414062,620,608.25,613.724975585938,18218458,581.305358886719
2019-10-01,615.75,627.5,610.549987792969,624.400024414062,18768352,591.41650390625
2019-10-03,619.974975585938,621.900024414062,608.174987792969,611.775024414062,16298876,579.458435058594
2019-10-04,618.325012207031,619.799987792969,592.650024414062,594.849975585938,18403632,563.427429199219
2019-10-07,600.599975585938,609.924987792969,590.575012207031,593.450012207031,22513220,562.101440429688
2019-10-09,598.549987792969,614.950012207031,595,614.075012207031,17427270,581.636901855469
2019-10-10,610.900024414062,612.974975585938,598.599975585938,600.275024414062,11556858,568.565856933594
2019-10-11,606.700012207031,612,594.474975585938,599.400024414062,17186318,567.737182617188
2019-10-14,604.5,609.950012207031,598.700012207031,602.200012207031,12267802,570.38916015625
2019-10-15,603.5,612.5,603.424987792969,611.525024414062,8400374,579.221618652344
2019-10-16,615.825012207031,617.5,605.049987792969,610.549987792969,10586816,578.298034667969
2019-10-17,613.75,614.924987792969,606.549987792969,610,12243614,577.777160644531
2019-10-18,612.724975585938,616.924987792969,610.174987792969,614.5,11233806,582.039489746094
2019-10-22,628.5,628.5,616.299987792969,619.650024414062,20006228,586.917419433594
2019-10-23,623.424987792969,624.875,616.5,620.799987792969,10190214,588.006652832031
2019-10-24,624,627.075012207031,613.174987792969,618.049987792969,13107494,585.40185546875
2019-10-25,620,623.424987792969,610,614.5,12993542,582.039489746094
2019-10-27,619.974975585938,620.950012207031,617.5,618.849975585938,1750082,586.159606933594
2019-10-29,619,628.674987792969,618.849975585938,621.25,14232568,588.432800292969
2019-10-30,623.450012207031,631.349975585938,621.5,624.174987792969,12011366,591.203308105469
2019-10-31,628.849975585938,631.950012207031,613.549987792969,615.174987792969,13217706,582.6787109375
2019-11-01,619.5,621.875,613.799987792969,620.025024414062,11512260,587.272521972656
2019-11-04,623.224975585938,625,614.525024414062,618.424987792969,9935176,585.757141113281
2019-11-05,620.5,622.400024414062,614.525024414062,619.75,12367810,587.012084960938
2019-11-06,621.224975585938,629.5,614.025024414062,628.325012207031,12130336,595.134094238281
2019-11-07,630.5,634.849975585938,625,631.849975585938,16963034,598.472900390625
2019-11-08,629.5,633.5,625.724975585938,627.799987792969,13251496,594.636840820312
2019-11-11,626.275024414062,634.25,625.25,632.375,14286610,598.97021484375
2019-11-13,630.974975585938,635,626.799987792969,628.775024414062,9293496,595.560363769531
2019-11-14,631.900024414062,638.5,628.599975585938,636.950012207031,11055218,603.303527832031
2019-11-15,641.924987792969,642.5,635.549987792969,638.950012207031,9279012,605.197814941406
2019-11-18,638.5,639.724975585938,629.349975585938,631.025024414062,9130292,597.691589355469
2019-11-19,632.650024414062,637.5,630.549987792969,635.950012207031,10570578,602.356262207031
2019-11-20,636.5,641.474975585938,633.5,636.674987792969,11054258,603.043029785156
2019-11-21,635.125,643.5,634.174987792969,641.674987792969,12019526,607.778930664062
2019-11-22,641.825012207031,641.825012207031,631,632.375,7688010,598.97021484375
2019-11-25,632.075012207031,639.75,632.075012207031,635.549987792969,7893556,601.977416992188
2019-11-26,639.224975585938,639.875,633.474975585938,637.525024414062,8716002,603.848083496094
2019-11-27,638,642.875,635.599975585938,639.200012207031,9580666,605.434631347656
2019-11-28,640.099975585938,641.525024414062,631,632.650024414062,12366040,599.230712890625
2019-11-29,633.849975585938,639.950012207031,626,637.474975585938,15567626,603.80078125
2019-12-02,636.974975585938,636.974975585938,629.299987792969,632.875,8946204,599.443725585938
2019-12-03,634.099975585938,634.5,626.900024414062,627.700012207031,6991906,594.542175292969
2019-12-04,626.25,628.450012207031,617.099975585938,625.825012207031,11395614,592.766174316406
2019-12-05,627.799987792969,629.375,620.375,622.799987792969,12772494,589.901000976562
2019-12-06,624.474975585938,630,619.099975585938,623.025024414062,13774650,590.114074707031
2019-12-09,624.75,624.924987792969,618.775024414062,621.474975585938,8265350,588.64599609375
2019-12-10,625.5,626.825012207031,622.549987792969,624.75,9788900,591.748046875
2019-12-11,625.049987792969,627,621.25,624.375,11054642,591.392822265625
2019-12-12,626.5,634.724975585938,626.5,631.799987792969,12913148,598.425537109375
2019-12-13,632.5,636.174987792969,629.625,631.924987792969,11775186,598.5439453125
2019-12-16,634.625,635,624.099975585938,628.674987792969,11327576,595.465637207031
2019-12-17,630,637.400024414062,627.674987792969,635.549987792969,12427354,601.977416992188
2019-12-18,641.5,649.5,636.825012207031,646.174987792969,17447172,612.041259765625
2019-12-19,652.5,652.75,643.049987792969,644.400024414062,13018376,610.360046386719
2019-12-20,644.375,649.799987792969,640.025024414062,648.349975585938,15026044,614.101318359375
2019-12-23,649.5,652,644.400024414062,651.200012207031,10195782,616.80078125
2019-12-24,649.299987792969,650.549987792969,643.474975585938,644.575012207031,7179208,610.525756835938
2019-12-26,644.849975585938,645.924987792969,632.325012207031,635.224975585938,14949758,601.669677734375
2019-12-27,636,639.5,635,637.5,7092992,603.824462890625
2019-12-30,641,644.375,637.025024414062,641.075012207031,9334190,607.210632324219
2019-12-31,640.974975585938,640.974975585938,634.325012207031,636.049987792969,8357056,602.451049804688
2020-01-01,638.049987792969,640,635.299987792969,639.299987792969,3673698,605.529357910156
2020-01-02,639.5,644,639.5,643.375,6137166,609.389099121094
2020-01-03,641.099975585938,642.5,631.799987792969,634.200012207031,10855550,600.698852539062
2020-01-06,630,630.900024414062,618,620.474975585938,10890186,587.698791503906
2020-01-07,629.450012207031,635.724975585938,626.125,630.299987792969,14724494,597.004760742188
2020-01-08,623.474975585938,631.075012207031,620.025024414062,628.650024414062,11332110,595.441955566406
2020-01-09,632.5,637.900024414062,631.549987792969,635.700012207031,9546316,602.119567871094
2020-01-10,642.049987792969,643.450012207031,637.549987792969,641.349975585938,9214580,607.471130371094
2020-01-13,641.349975585938,648.25,638,643,7451568,609.033935546875
2020-01-14,644.5,646.275024414062,638.75,644.75,7886290,610.691467285156
2020-01-15,643.200012207031,643.974975585938,637.049987792969,642.125,11787448,608.205200195312
2020-01-16,641.025024414062,645.5,639.674987792969,643.825012207031,7150400,609.815368652344
2020-01-17,640.875,642.450012207031,635.950012207031,639.075012207031,16918814,605.316284179688
2020-01-20,652.424987792969,652.424987792969,626.25,627.450012207031,22178450,594.305358886719
2020-01-21,625,625,619.200012207031,622.174987792969,14984804,589.308959960938
2020-01-22,624.025024414062,627.5,617.200012207031,620.424987792969,18368310,587.651428222656
2020-01-23,620,623.424987792969,615.5,622.424987792969,11508920,589.545654296875
2020-01-24,623,627,619.549987792969,622.275024414062,11831756,589.403747558594
2020-01-27,617.5,617.5,605.875,606.599975585938,18888552,574.556762695312
2020-01-28,609.400024414062,613.900024414062,606.625,611.599975585938,13412158,579.292602539062
2020-01-29,612.650024414062,621,611.125,617.924987792969,13788350,585.283447265625
2020-01-30,619.474975585938,619.474975585938,608.599975585938,613.025024414062,12111984,580.642333984375
2020-01-31,615.724975585938,618.900024414062,610.125,613.150024414062,11178268,580.7607421875
2020-02-03,598.5,598.974975585938,588.849975585938,596.400024414062,13077010,564.895568847656
2020-02-04,599,617,599,614.900024414062,20897704,582.418273925781
2020-02-05,617.450012207031,624,613.650024414062,622.325012207031,18020682,589.451049804688
2020-02-06,622.325012207031,624.349975585938,618.599975585938,619.900024414062,11827550,587.154174804688
2020-02-07,623,623.5,615.799987792969,621.099975585938,6815448,588.290710449219
2020-02-10,621.474975585938,621.474975585938,613.025024414062,620.150024414062,9219834,587.390991210938
2020-02-11,621.650024414062,627.5,619.025024414062,620.299987792969,11613520,587.533081054688
2020-02-12,622.599975585938,626.450012207031,622.025024414062,624.5,6297930,591.51123046875
2020-02-13,629.950012207031,629.950012207031,616.799987792969,620.700012207031,9112140,587.911926269531
2020-02-14,621.599975585938,624.200012207031,607.5,609.674987792969,14688858,577.469299316406
2020-02-17,612.5,616.5,607.224975585938,608.575012207031,10152690,576.427368164062
2020-02-18,608.450012207031,609.25,601.75,606.625,10529116,574.580383300781
2020-02-19,611.25,615,606.950012207031,613.599975585938,10012268,581.186950683594
2020-02-20,615,615,607.049987792969,608.549987792969,11123414,576.40380859375
